GRD_NEWID,MS_POPULATION_20200101
1kmN3145E3824,170
1kmN3146E3824,5634
1kmN3147E3824,1120
1kmN3148E3824,0
1kmN3094E3825,0
1kmN3095E3825,704
1kmN3096E3825,150
1kmN3097E3825,18
1kmN3098E3825,407
1kmN3099E3825,395
1kmN3100E3825,164
1kmN3101E3825,23
1kmN3102E3825,15
1kmN3103E3825,23
1kmN3104E3825,25
1kmN3105E3825,144
1kmN3106E3825,30
1kmN3107E3825,107
1kmN3108E3825,10
1kmN3109E3825,32
1kmN3110E3825,385
1kmN3111E3825,94
1kmN3112E3825,51
1kmN3113E3825,61
1kmN3114E3825,51
1kmN3115E3825,353
1kmN3116E3825,22
1kmN3117E3825,12
1kmN3118E3825,25
1kmN3119E3825,736
1kmN3120E3825,816
1kmN3121E3825,28
1kmN3122E3825,23
1kmN3123E3825,41
1kmN3124E3825,58
1kmN3125E3825,86
1kmN3126E3825,7
1kmN3127E3825,302
1kmN3128E3825,156
1kmN3129E3825,119
1kmN3130E3825,25
1kmN3131E3825,35
1kmN3132E3825,28
1kmN3133E3825,65
1kmN3134E3825,9
1kmN3135E3825,22
1kmN3136E3825,5
1kmN3137E3825,174
1kmN3138E3825,11
1kmN3139E3825,7
1kmN3140E3825,5
1kmN3141E3825,29
1kmN3142E3825,42
1kmN3143E3825,5
1kmN3144E3825,19
1kmN3145E3825,128
1kmN3146E3825,5847
1kmN3147E3825,3143
1kmN3148E3825,0
1kmN3094E3826,0
1kmN3095E3826,9
1kmN3096E3826,358
1kmN3097E3826,55
1kmN3098E3826,192
1kmN3099E3826,22
1kmN3100E3826,51
1kmN3101E3826,90
1kmN3102E3826,43
1kmN3103E3826,32
1kmN3104E3826,80
1kmN3105E3826,425
1kmN3106E3826,231
1kmN3107E3826,40
1kmN3108E3826,29
1kmN3109E3826,29
1kmN3110E3826,21
1kmN3111E3826,16
1kmN3112E3826,42
1kmN3113E3826,1049
1kmN3114E3826,100
1kmN3115E3826,62
1kmN3116E3826,13
1kmN3117E3826,7
1kmN3118E3826,40
1kmN3119E3826,320
1kmN3120E3826,1470
1kmN3121E3826,80
1kmN3122E3826,48
1kmN3123E3826,153
1kmN3124E3826,35
1kmN3125E3826,28
1kmN3126E3826,18
1kmN3127E3826,61
1kmN3128E3826,99
1kmN3129E3826,60
1kmN3130E3826,21
1kmN3131E3826,9
1kmN3132E3826,18
1kmN3133E3826,78
1kmN3134E3826,39
1kmN3135E3826,53
1kmN3136E3826,115
1kmN3137E3826,248
1kmN3138E3826,212
1kmN3139E3826,25
1kmN3140E3826,15
1kmN3141E3826,26
1kmN3142E3826,61
1kmN3143E3826,5
1kmN3144E3826,11
1kmN3145E3826,1785
1kmN3146E3826,8706
1kmN3147E3826,10572
1kmN3148E3826,3383
1kmN3149E3826,0
1kmN3094E3827,0
1kmN3095E3827,15
1kmN3096E3827,1317
1kmN3097E3827,1829
1kmN3098E3827,58
1kmN3099E3827,82
1kmN3100E3827,54
1kmN3101E3827,231
1kmN3102E3827,42
1kmN3103E3827,120
1kmN3104E3827,553
1kmN3105E3827,176
1kmN3106E3827,106
1kmN3107E3827,834
1kmN3108E3827,484
1kmN3109E3827,42
1kmN3110E3827,38
1kmN3111E3827,21
1kmN3112E3827,26
1kmN3113E3827,274
1kmN3114E3827,51
1kmN3115E3827,48
1kmN3116E3827,60
1kmN3117E3827,25
1kmN3118E3827,0
1kmN3119E3827,123
1kmN3120E3827,830
1kmN3121E3827,625
1kmN3122E3827,19
1kmN3123E3827,102
1kmN3124E3827,805
1kmN3125E3827,91
1kmN3126E3827,90
1kmN3127E3827,24
1kmN3128E3827,21
1kmN3129E3827,40
1kmN3130E3827,32
1kmN3131E3827,244
1kmN3132E3827,1122
1kmN3133E3827,80
1kmN3134E3827,61
1kmN3135E3827,38
1kmN3136E3827,4
1kmN3137E3827,0
1kmN3138E3827,26
1kmN3139E3827,63
1kmN3140E3827,42
1kmN3141E3827,118
1kmN3142E3827,413
1kmN3143E3827,8
1kmN3144E3827,96
1kmN3145E3827,2978
1kmN3146E3827,3858
1kmN3147E3827,2477
1kmN3148E3827,6139
1kmN3149E3827,0
1kmN3095E3828,0
1kmN3096E3828,1608
1kmN3097E3828,1430
1kmN3098E3828,409
1kmN3099E3828,604
1kmN3100E3828,45
1kmN3101E3828,37
1kmN3102E3828,25
1kmN3103E3828,347
1kmN3104E3828,245
1kmN3105E3828,6
1kmN3106E3828,72
1kmN3107E3828,123
1kmN3108E3828,1156
1kmN3109E3828,43
1kmN3110E3828,30
1kmN3111E3828,46
1kmN3112E3828,19
1kmN3113E3828,103
1kmN3114E3828,35
1kmN3115E3828,46
1kmN3116E3828,205
1kmN3117E3828,83
1kmN3118E3828,118
1kmN3119E3828,166
1kmN3120E3828,31
1kmN3121E3828,78
1kmN3122E3828,92
1kmN3123E3828,422
1kmN3124E3828,233
1kmN3125E3828,366
1kmN3126E3828,145
1kmN3127E3828,45
1kmN3128E3828,391
1kmN3129E3828,435
1kmN3130E3828,87
1kmN3131E3828,150
1kmN3132E3828,265
1kmN3133E3828,58
1kmN3134E3828,13
1kmN3135E3828,526
1kmN3136E3828,193
1kmN3137E3828,0
1kmN3138E3828,200
1kmN3139E3828,1305
1kmN3140E3828,35
1kmN3141E3828,161
1kmN3142E3828,462
1kmN3143E3828,5
1kmN3144E3828,27
1kmN3145E3828,790
1kmN3146E3828,2993
1kmN3147E3828,827
1kmN3148E3828,1941
1kmN3149E3828,264
1kmN3150E3828,0
1kmN3096E3829,4
1kmN3097E3829,682
1kmN3098E3829,79
1kmN3099E3829,32
1kmN3100E3829,42
1kmN3101E3829,344
1kmN3102E3829,105
1kmN3103E3829,192
1kmN3104E3829,115
1kmN3105E3829,121
1kmN3106E3829,196
1kmN3107E3829,315
1kmN3108E3829,403
1kmN3109E3829,297
1kmN3110E3829,34
1kmN3111E3829,48
1kmN3112E3829,22
1kmN3113E3829,32
1kmN3114E3829,26
1kmN3115E3829,72
1kmN3116E3829,49
1kmN3117E3829,42
1kmN3118E3829,72
1kmN3119E3829,168
1kmN3120E3829,152
1kmN3121E3829,141
1kmN3122E3829,40
1kmN3123E3829,197
1kmN3124E3829,54
1kmN3125E3829,55
1kmN3126E3829,58
1kmN3127E3829,44
1kmN3128E3829,79
1kmN3129E3829,95
1kmN3130E3829,63
1kmN3131E3829,233
1kmN3132E3829,2439
1kmN3133E3829,278
1kmN3134E3829,29
1kmN3135E3829,132
1kmN3136E3829,234
1kmN3137E3829,0
1kmN3138E3829,120
1kmN3139E3829,3361
1kmN3140E3829,702
1kmN3141E3829,22
1kmN3142E3829,46
1kmN3143E3829,11
1kmN3144E3829,27
1kmN3145E3829,79
1kmN3146E3829,278
1kmN3147E3829,1924
1kmN3148E3829,3286
1kmN3149E3829,2197
1kmN3150E3829,0
1kmN3096E3830,0
1kmN3097E3830,3362
1kmN3098E3830,971
1kmN3099E3830,21
1kmN3100E3830,84
1kmN3101E3830,312
1kmN3102E3830,97
1kmN3103E3830,42
1kmN3104E3830,497
1kmN3105E3830,1274
1kmN3106E3830,55
1kmN3107E3830,32
1kmN3108E3830,23
1kmN3109E3830,32
1kmN3110E3830,618
1kmN3111E3830,632
1kmN3112E3830,83
1kmN3113E3830,80
1kmN3114E3830,1215
1kmN3115E3830,249
1kmN3116E3830,57
1kmN3117E3830,98
1kmN3118E3830,257
1kmN3119E3830,903
1kmN3120E3830,298
1kmN3121E3830,110
1kmN3122E3830,64
1kmN3123E3830,159
1kmN3124E3830,377
1kmN3125E3830,462
1kmN3126E3830,43
1kmN3127E3830,60
1kmN3128E3830,74
1kmN3129E3830,22
1kmN3130E3830,93
1kmN3131E3830,321
1kmN3132E3830,1054
1kmN3133E3830,214
1kmN3134E3830,39
1kmN3135E3830,52
1kmN3136E3830,222
1kmN3137E3830,148
1kmN3138E3830,4
1kmN3139E3830,1509
1kmN3140E3830,1189
1kmN3141E3830,18
1kmN3142E3830,19
1kmN3143E3830,6
1kmN3144E3830,1702
1kmN3145E3830,151
1kmN3146E3830,218
1kmN3147E3830,3326
1kmN3148E3830,2202
1kmN3149E3830,3279
1kmN3150E3830,536
1kmN3151E3830,0
1kmN3096E3831,0
1kmN3097E3831,2541
1kmN3098E3831,1953
1kmN3099E3831,33
1kmN3100E3831,71
1kmN3101E3831,106
1kmN3102E3831,41
1kmN3103E3831,17
1kmN3104E3831,35
1kmN3105E3831,142
1kmN3106E3831,31
1kmN3107E3831,67
1kmN3108E3831,89
1kmN3109E3831,71
1kmN3110E3831,680
1kmN3111E3831,262
1kmN3112E3831,42
1kmN3113E3831,25
1kmN3114E3831,101
1kmN3115E3831,160
1kmN3116E3831,74
1kmN3117E3831,176
1kmN3118E3831,556
1kmN3119E3831,1831
1kmN3120E3831,48
1kmN3121E3831,29
1kmN3122E3831,60
1kmN3123E3831,243
1kmN3124E3831,357
1kmN3125E3831,733
1kmN3126E3831,96
1kmN3127E3831,233
1kmN3128E3831,65
1kmN3129E3831,34
1kmN3130E3831,19
1kmN3131E3831,128
1kmN3132E3831,219
1kmN3133E3831,93
1kmN3134E3831,21
1kmN3135E3831,323
1kmN3136E3831,70
1kmN3137E3831,55
1kmN3138E3831,17
1kmN3139E3831,333
1kmN3140E3831,29
1kmN3141E3831,13
1kmN3142E3831,98
1kmN3143E3831,394
1kmN3144E3831,996
1kmN3145E3831,179
1kmN3146E3831,53
1kmN3147E3831,500
1kmN3148E3831,1763
1kmN3149E3831,39
1kmN3150E3831,535
1kmN3151E3831,0
1kmN3096E3832,0
1kmN3097E3832,1049
1kmN3098E3832,400
1kmN3099E3832,93
1kmN3100E3832,111
1kmN3101E3832,253
1kmN3102E3832,46
1kmN3103E3832,105
1kmN3104E3832,147
1kmN3105E3832,24
1kmN3106E3832,37
1kmN3107E3832,31
1kmN3108E3832,53
1kmN3109E3832,215
1kmN3110E3832,213
1kmN3111E3832,36
1kmN3112E3832,11
1kmN3113E3832,64
1kmN3114E3832,165
1kmN3115E3832,57
1kmN3116E3832,56
1kmN3117E3832,124
1kmN3118E3832,76
1kmN3119E3832,47
1kmN3120E3832,98
1kmN3121E3832,363
1kmN3122E3832,307
1kmN3123E3832,176
1kmN3124E3832,134
1kmN3125E3832,502
1kmN3126E3832,115
1kmN3127E3832,132
1kmN3128E3832,169
1kmN3129E3832,41
1kmN3130E3832,85
1kmN3131E3832,121
1kmN3132E3832,1841
1kmN3133E3832,473
1kmN3134E3832,107
1kmN3135E3832,244
1kmN3136E3832,528
1kmN3137E3832,45
1kmN3138E3832,0
1kmN3139E3832,38
1kmN3140E3832,477
1kmN3141E3832,128
1kmN3142E3832,2260
1kmN3143E3832,1032
1kmN3144E3832,28
1kmN3145E3832,52
1kmN3146E3832,43
1kmN3147E3832,43
1kmN3148E3832,6
1kmN3149E3832,347
1kmN3150E3832,1229
1kmN3151E3832,85
1kmN3152E3832,0
1kmN3095E3833,0
1kmN3096E3833,8
1kmN3097E3833,187
1kmN3098E3833,66
1kmN3099E3833,29
1kmN3100E3833,2294
1kmN3101E3833,912
1kmN3102E3833,77
1kmN3103E3833,63
1kmN3104E3833,81
1kmN3105E3833,26
1kmN3106E3833,35
1kmN3107E3833,106
1kmN3108E3833,99
1kmN3109E3833,1922
1kmN3110E3833,945
1kmN3111E3833,108
1kmN3112E3833,57
1kmN3113E3833,101
1kmN3114E3833,339
1kmN3115E3833,481
1kmN3116E3833,92
1kmN3117E3833,148
1kmN3118E3833,46
1kmN3119E3833,35
1kmN3120E3833,68
1kmN3121E3833,50
1kmN3122E3833,225
1kmN3123E3833,75
1kmN3124E3833,868
1kmN3125E3833,2051
1kmN3126E3833,368
1kmN3127E3833,171
1kmN3128E3833,50
1kmN3129E3833,13
1kmN3130E3833,433
1kmN3131E3833,242
1kmN3132E3833,328
1kmN3133E3833,736
1kmN3134E3833,46
1kmN3135E3833,426
1kmN3136E3833,2670
1kmN3137E3833,468
1kmN3138E3833,67
1kmN3139E3833,244
1kmN3140E3833,1228
1kmN3141E3833,48
1kmN3142E3833,1202
1kmN3143E3833,103
1kmN3144E3833,112
1kmN3145E3833,10
1kmN3146E3833,15
1kmN3147E3833,15
1kmN3148E3833,18
1kmN3149E3833,160
1kmN3150E3833,1157
1kmN3151E3833,551
1kmN3152E3833,0
1kmN3095E3834,0
1kmN3096E3834,0
1kmN3097E3834,62
1kmN3098E3834,485
1kmN3099E3834,51
1kmN3100E3834,1344
1kmN3101E3834,750
1kmN3102E3834,85
1kmN3103E3834,47
1kmN3104E3834,132
1kmN3105E3834,57
1kmN3106E3834,288
1kmN3107E3834,31
1kmN3108E3834,56
1kmN3109E3834,887
1kmN3110E3834,716
1kmN3111E3834,163
1kmN3112E3834,62
1kmN3113E3834,71
1kmN3114E3834,533
1kmN3115E3834,1140
1kmN3116E3834,61
1kmN3117E3834,175
1kmN3118E3834,112
1kmN3119E3834,131
1kmN3120E3834,47
1kmN3121E3834,119
1kmN3122E3834,76
1kmN3123E3834,112
1kmN3124E3834,330
1kmN3125E3834,470
1kmN3126E3834,125
1kmN3127E3834,48
1kmN3128E3834,23
1kmN3129E3834,0
1kmN3130E3834,0
1kmN3131E3834,390
1kmN3132E3834,237
1kmN3133E3834,234
1kmN3134E3834,206
1kmN3135E3834,623
1kmN3136E3834,804
1kmN3137E3834,130
1kmN3138E3834,17
1kmN3139E3834,52
1kmN3140E3834,358
1kmN3141E3834,692
1kmN3142E3834,316
1kmN3143E3834,26
1kmN3144E3834,16
1kmN3145E3834,9
1kmN3146E3834,9
1kmN3147E3834,13
1kmN3148E3834,229
1kmN3149E3834,148
1kmN3150E3834,318
1kmN3151E3834,473
1kmN3152E3834,0
1kmN3153E3834,0
1kmN3096E3835,0
1kmN3097E3835,17
1kmN3098E3835,1209
1kmN3099E3835,3172
1kmN3100E3835,303
1kmN3101E3835,60
1kmN3102E3835,77
1kmN3103E3835,115
1kmN3104E3835,1178
1kmN3105E3835,939
1kmN3106E3835,228
1kmN3107E3835,97
1kmN3108E3835,42
1kmN3109E3835,31
1kmN3110E3835,127
1kmN3111E3835,187
1kmN3112E3835,57
1kmN3113E3835,107
1kmN3114E3835,233
1kmN3115E3835,398
1kmN3116E3835,176
1kmN3117E3835,116
1kmN3118E3835,345
1kmN3119E3835,1303
1kmN3120E3835,38
1kmN3121E3835,49
1kmN3122E3835,50
1kmN3123E3835,25
1kmN3124E3835,433
1kmN3125E3835,49
1kmN3126E3835,44
1kmN3127E3835,46
1kmN3128E3835,28
1kmN3129E3835,23
1kmN3130E3835,71
1kmN3131E3835,478
1kmN3132E3835,132
1kmN3133E3835,13
1kmN3134E3835,121
1kmN3135E3835,204
1kmN3136E3835,101
1kmN3137E3835,85
1kmN3138E3835,58
1kmN3139E3835,701
1kmN3140E3835,229
1kmN3141E3835,433
1kmN3142E3835,10
1kmN3143E3835,19
1kmN3144E3835,21
1kmN3145E3835,6
1kmN3146E3835,12
1kmN3147E3835,6
1kmN3148E3835,9
1kmN3149E3835,17
1kmN3150E3835,163
1kmN3151E3835,1765
1kmN3152E3835,1334
1kmN3153E3835,17
1kmN3097E3836,14
1kmN3098E3836,1594
1kmN3099E3836,3911
1kmN3100E3836,2246
1kmN3101E3836,115
1kmN3102E3836,140
1kmN3103E3836,74
1kmN3104E3836,695
1kmN3105E3836,604
1kmN3106E3836,221
1kmN3107E3836,213
1kmN3108E3836,72
1kmN3109E3836,117
1kmN3110E3836,195
1kmN3111E3836,50
1kmN3112E3836,81
1kmN3113E3836,143
1kmN3114E3836,571
1kmN3115E3836,121
1kmN3116E3836,90
1kmN3117E3836,93
1kmN3118E3836,519
1kmN3119E3836,1538
1kmN3120E3836,24
1kmN3121E3836,185
1kmN3122E3836,188
1kmN3123E3836,94
1kmN3124E3836,26
1kmN3125E3836,24
1kmN3126E3836,49
1kmN3127E3836,213
1kmN3128E3836,107
1kmN3129E3836,1215
1kmN3130E3836,161
1kmN3131E3836,967
1kmN3132E3836,819
1kmN3133E3836,23
1kmN3134E3836,149
1kmN3135E3836,232
1kmN3136E3836,33
1kmN3137E3836,58
1kmN3138E3836,66
1kmN3139E3836,235
1kmN3140E3836,461
1kmN3141E3836,327
1kmN3142E3836,21
1kmN3143E3836,0
1kmN3144E3836,12
1kmN3145E3836,11
1kmN3146E3836,12
1kmN3147E3836,7
1kmN3148E3836,13
1kmN3149E3836,5
1kmN3150E3836,140
1kmN3151E3836,242
1kmN3152E3836,829
1kmN3153E3836,36
1kmN3154E3836,0
1kmN3097E3837,1681
1kmN3098E3837,1979
1kmN3099E3837,1991
1kmN3100E3837,517
1kmN3101E3837,22
1kmN3102E3837,34
1kmN3103E3837,127
1kmN3104E3837,350
1kmN3105E3837,1512
1kmN3106E3837,396
1kmN3107E3837,101
1kmN3108E3837,88
1kmN3109E3837,1311
1kmN3110E3837,380
1kmN3111E3837,173
1kmN3112E3837,875
1kmN3113E3837,626
1kmN3114E3837,3595
1kmN3115E3837,2493
1kmN3116E3837,1872
1kmN3117E3837,2480
1kmN3118E3837,188
1kmN3119E3837,92
1kmN3120E3837,457
1kmN3121E3837,1211
1kmN3122E3837,240
1kmN3123E3837,225
1kmN3124E3837,525
1kmN3125E3837,65
1kmN3126E3837,121
1kmN3127E3837,77
1kmN3128E3837,1703
1kmN3129E3837,1467
1kmN3130E3837,285
1kmN3131E3837,63
1kmN3132E3837,75
1kmN3133E3837,30
1kmN3134E3837,1125
1kmN3135E3837,555
1kmN3136E3837,60
1kmN3137E3837,16
1kmN3138E3837,48
1kmN3139E3837,203
1kmN3140E3837,506
1kmN3141E3837,495
1kmN3142E3837,35
1kmN3143E3837,5
1kmN3144E3837,21
1kmN3145E3837,440
1kmN3146E3837,64
1kmN3147E3837,18
1kmN3148E3837,8
1kmN3149E3837,213
1kmN3150E3837,174
1kmN3151E3837,37
1kmN3152E3837,31
1kmN3153E3837,29
1kmN3154E3837,0
1kmN3095E3838,0
1kmN3096E3838,0
1kmN3097E3838,182
1kmN3098E3838,302
1kmN3099E3838,865
1kmN3100E3838,17
1kmN3101E3838,44
1kmN3102E3838,70
1kmN3103E3838,35
1kmN3104E3838,34
1kmN3105E3838,1226
1kmN3106E3838,326
1kmN3107E3838,73
1kmN3108E3838,55
1kmN3109E3838,77
1kmN3110E3838,75
1kmN3111E3838,70
1kmN3112E3838,257
1kmN3113E3838,1750
1kmN3114E3838,5152
1kmN3115E3838,5198
1kmN3116E3838,4413
1kmN3117E3838,1653
1kmN3118E3838,258
1kmN3119E3838,168
1kmN3120E3838,202
1kmN3121E3838,607
1kmN3122E3838,143
1kmN3123E3838,179
1kmN3124E3838,204
1kmN3125E3838,298
1kmN3126E3838,39
1kmN3127E3838,873
1kmN3128E3838,3206
1kmN3129E3838,1490
1kmN3130E3838,622
1kmN3131E3838,562
1kmN3132E3838,131
1kmN3133E3838,104
1kmN3134E3838,1102
1kmN3135E3838,518
1kmN3136E3838,39
1kmN3137E3838,19
1kmN3138E3838,14
1kmN3139E3838,74
1kmN3140E3838,85
1kmN3141E3838,1946
1kmN3142E3838,622
1kmN3143E3838,210
1kmN3144E3838,80
1kmN3145E3838,24
1kmN3146E3838,16
1kmN3147E3838,21
1kmN3148E3838,20
1kmN3149E3838,1
1kmN3150E3838,6
1kmN3151E3838,8
1kmN3152E3838,16
1kmN3153E3838,213
1kmN3154E3838,419
1kmN3155E3838,0
1kmN3093E3839,0
1kmN3094E3839,1
1kmN3095E3839,483
1kmN3096E3839,665
1kmN3097E3839,1555
1kmN3098E3839,93
1kmN3099E3839,1477
1kmN3100E3839,268
1kmN3101E3839,56
1kmN3102E3839,549
1kmN3103E3839,1283
1kmN3104E3839,94
1kmN3105E3839,164
1kmN3106E3839,822
1kmN3107E3839,189
1kmN3108E3839,56
1kmN3109E3839,106
1kmN3110E3839,161
1kmN3111E3839,179
1kmN3112E3839,343
1kmN3113E3839,1664
1kmN3114E3839,2688
1kmN3115E3839,3324
1kmN3116E3839,2524
1kmN3117E3839,2078
1kmN3118E3839,754
1kmN3119E3839,54
1kmN3120E3839,30
1kmN3121E3839,312
1kmN3122E3839,58
1kmN3123E3839,464
1kmN3124E3839,1491
1kmN3125E3839,153
1kmN3126E3839,83
1kmN3127E3839,907
1kmN3128E3839,996
1kmN3129E3839,812
1kmN3130E3839,660
1kmN3131E3839,132
1kmN3132E3839,66
1kmN3133E3839,111
1kmN3134E3839,93
1kmN3135E3839,70
1kmN3136E3839,44
1kmN3137E3839,37
1kmN3138E3839,11
1kmN3139E3839,125
1kmN3140E3839,72
1kmN3141E3839,763
1kmN3142E3839,289
1kmN3143E3839,6
1kmN3144E3839,11
1kmN3145E3839,10
1kmN3146E3839,7
1kmN3147E3839,14
1kmN3148E3839,31
1kmN3149E3839,4
1kmN3150E3839,3
1kmN3151E3839,50
1kmN3152E3839,23
1kmN3153E3839,23
1kmN3154E3839,2133
1kmN3155E3839,1087
1kmN3156E3839,0
1kmN3089E3840,0
1kmN3090E3840,0
1kmN3091E3840,0
1kmN3092E3840,740
1kmN3093E3840,999
1kmN3094E3840,1089
1kmN3095E3840,457
1kmN3096E3840,454
1kmN3097E3840,467
1kmN3098E3840,595
1kmN3099E3840,1652
1kmN3100E3840,2273
1kmN3101E3840,1958
1kmN3102E3840,730
1kmN3103E3840,2120
1kmN3104E3840,704
1kmN3105E3840,115
1kmN3106E3840,70
1kmN3107E3840,163
1kmN3108E3840,63
1kmN3109E3840,200
1kmN3110E3840,205
1kmN3111E3840,534
1kmN3112E3840,1538
1kmN3113E3840,2830
1kmN3114E3840,1691
1kmN3115E3840,1452
1kmN3116E3840,525
1kmN3117E3840,1032
1kmN3118E3840,761
1kmN3119E3840,80
1kmN3120E3840,48
1kmN3121E3840,77
1kmN3122E3840,77
1kmN3123E3840,1008
1kmN3124E3840,2656
1kmN3125E3840,327
1kmN3126E3840,138
1kmN3127E3840,48
1kmN3128E3840,205
1kmN3129E3840,120
1kmN3130E3840,750
1kmN3131E3840,47
1kmN3132E3840,58
1kmN3133E3840,69
1kmN3134E3840,54
1kmN3135E3840,96
1kmN3136E3840,211
1kmN3137E3840,291
1kmN3138E3840,147
1kmN3139E3840,632
1kmN3140E3840,400
1kmN3141E3840,109
1kmN3142E3840,38
1kmN3143E3840,17
1kmN3144E3840,15
1kmN3145E3840,11
1kmN3146E3840,22
1kmN3147E3840,159
1kmN3148E3840,72
1kmN3149E3840,8
1kmN3150E3840,18
1kmN3151E3840,181
1kmN3152E3840,11
1kmN3153E3840,3
1kmN3154E3840,3
1kmN3155E3840,13
1kmN3156E3840,0
1kmN3088E3841,70
1kmN3089E3841,43
1kmN3090E3841,4043
1kmN3091E3841,2192
1kmN3092E3841,6034
1kmN3093E3841,3688
1kmN3094E3841,298
1kmN3095E3841,61
1kmN3096E3841,145
1kmN3097E3841,1649
1kmN3098E3841,3168
1kmN3099E3841,2366
1kmN3100E3841,3121
1kmN3101E3841,1081
1kmN3102E3841,30
1kmN3103E3841,124
1kmN3104E3841,21
1kmN3105E3841,197
1kmN3106E3841,1323
1kmN3107E3841,1286
1kmN3108E3841,166
1kmN3109E3841,67
1kmN3110E3841,67
1kmN3111E3841,102
1kmN3112E3841,486
1kmN3113E3841,1443
1kmN3114E3841,32
1kmN3115E3841,309
1kmN3116E3841,1309
1kmN3117E3841,162
1kmN3118E3841,89
1kmN3119E3841,631
1kmN3120E3841,295
1kmN3121E3841,31
1kmN3122E3841,78
1kmN3123E3841,398
1kmN3124E3841,643
1kmN3125E3841,207
1kmN3126E3841,295
1kmN3127E3841,72
1kmN3128E3841,63
1kmN3129E3841,3
1kmN3130E3841,138
1kmN3131E3841,64
1kmN3132E3841,63
1kmN3133E3841,764
1kmN3134E3841,163
1kmN3135E3841,157
1kmN3136E3841,1734
1kmN3137E3841,1193
1kmN3138E3841,385
1kmN3139E3841,49
1kmN3140E3841,131
1kmN3141E3841,510
1kmN3142E3841,449
1kmN3143E3841,61
1kmN3144E3841,47
1kmN3145E3841,9
1kmN3146E3841,10
1kmN3147E3841,5
1kmN3148E3841,25
1kmN3149E3841,10
1kmN3150E3841,0
1kmN3151E3841,16
1kmN3152E3841,8
1kmN3153E3841,5
1kmN3154E3841,0
1kmN3155E3841,729
1kmN3156E3841,343
1kmN3088E3842,509
1kmN3089E3842,2428
1kmN3090E3842,116
1kmN3091E3842,2738
1kmN3092E3842,5858
1kmN3093E3842,1184
1kmN3094E3842,397
1kmN3095E3842,58
1kmN3096E3842,59
1kmN3097E3842,839
1kmN3098E3842,1327
1kmN3099E3842,451
1kmN3100E3842,409
1kmN3101E3842,71
1kmN3102E3842,1242
1kmN3103E3842,817
1kmN3104E3842,506
1kmN3105E3842,135
1kmN3106E3842,344
1kmN3107E3842,446
1kmN3108E3842,116
1kmN3109E3842,444
1kmN3110E3842,225
1kmN3111E3842,910
1kmN3112E3842,681
1kmN3113E3842,444
1kmN3114E3842,289
1kmN3115E3842,83
1kmN3116E3842,335
1kmN3117E3842,170
1kmN3118E3842,191
1kmN3119E3842,136
1kmN3120E3842,100
1kmN3121E3842,80
1kmN3122E3842,58
1kmN3123E3842,31
1kmN3124E3842,47
1kmN3125E3842,74
1kmN3126E3842,43
1kmN3127E3842,50
1kmN3128E3842,15
1kmN3129E3842,374
1kmN3130E3842,451
1kmN3131E3842,102
1kmN3132E3842,1809
1kmN3133E3842,1037
1kmN3134E3842,658
1kmN3135E3842,1315
1kmN3136E3842,685
1kmN3137E3842,250
1kmN3138E3842,38
1kmN3139E3842,7
1kmN3140E3842,3
1kmN3141E3842,1168
1kmN3142E3842,2076
1kmN3143E3842,136
1kmN3144E3842,8
1kmN3145E3842,3
1kmN3146E3842,10
1kmN3147E3842,4
1kmN3148E3842,20
1kmN3149E3842,13
1kmN3150E3842,8
1kmN3151E3842,6
1kmN3152E3842,5
1kmN3153E3842,1
1kmN3154E3842,46
1kmN3155E3842,4605
1kmN3156E3842,4077
1kmN3157E3842,0
1kmN3078E3843,0
1kmN3079E3843,0
1kmN3080E3843,8
1kmN3081E3843,0
1kmN3082E3843,91
1kmN3083E3843,44
1kmN3084E3843,0
1kmN3088E3843,164
1kmN3089E3843,1192
1kmN3090E3843,1395
1kmN3091E3843,2371
1kmN3092E3843,3411
1kmN3093E3843,1745
1kmN3094E3843,935
1kmN3095E3843,377
1kmN3096E3843,586
1kmN3097E3843,195
1kmN3098E3843,654
1kmN3099E3843,62
1kmN3100E3843,284
1kmN3101E3843,441
1kmN3102E3843,1900
1kmN3103E3843,2588
1kmN3104E3843,856
1kmN3105E3843,192
1kmN3106E3843,69
1kmN3107E3843,178
1kmN3108E3843,117
1kmN3109E3843,682
1kmN3110E3843,2159
1kmN3111E3843,1819
1kmN3112E3843,1989
1kmN3113E3843,1570
1kmN3114E3843,837
1kmN3115E3843,37
1kmN3116E3843,141
1kmN3117E3843,346
1kmN3118E3843,1151
1kmN3119E3843,159
1kmN3120E3843,69
1kmN3121E3843,103
1kmN3122E3843,41
1kmN3123E3843,71
1kmN3124E3843,65
1kmN3125E3843,127
1kmN3126E3843,89
1kmN3127E3843,163
1kmN3128E3843,24
1kmN3129E3843,585
1kmN3130E3843,223
1kmN3131E3843,118
1kmN3132E3843,261
1kmN3133E3843,356
1kmN3134E3843,245
1kmN3135E3843,1066
1kmN3136E3843,107
1kmN3137E3843,235
1kmN3138E3843,203
1kmN3139E3843,19
1kmN3140E3843,9
1kmN3141E3843,290
1kmN3142E3843,639
1kmN3143E3843,350
1kmN3144E3843,94
1kmN3145E3843,3
1kmN3146E3843,20
1kmN3147E3843,223
1kmN3148E3843,8
1kmN3149E3843,7
1kmN3150E3843,246
1kmN3151E3843,1
1kmN3152E3843,5
1kmN3153E3843,28
1kmN3154E3843,1022
1kmN3155E3843,3923
1kmN3156E3843,4723
1kmN3157E3843,0
